col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
,Helen Gym,Adrián Rivera-reyes,Justin Diberardinis,Deja Lynn Alvarez,Isaiah Thomas,Eryn Santamoor,Erika Almirón,Allan Domb,Katherine Gilmore Richardson,Ethelind Baylor,Fernando Treviño,Derek S Green,Asa Khalif,Edwin Santana,Fareed Abdullah,Ogbonna Paul Hagins,Willie Floyd Singletary,Bobbie Curry,Beth Finn,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Wayne Allen,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Billy Thompson,Devon Cade,Hena Veit,Sherrie Cohen,13
Helen Gym,3,8,16,6,12,6,10,3,7,7,1,5,5,2,0,2,0,2,3,2,0,1,1,1,1,0,0,1,0,0,13
Adrián Rivera-reyes,,9,3,7,3,2,4,3,1,2,6,1,2,3,1,2,2,1,0,2,0,0,1,0,0,0,1,0,0,0,13
Justin Diberardinis,,,2,2,12,8,6,6,8,6,2,2,3,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,13
Deja Lynn Alvarez,,,,5,3,6,5,0,4,2,3,0,2,5,2,2,2,0,2,1,1,2,1,0,0,1,0,0,0,0,13
Isaiah Thomas,,,,,0,8,4,3,5,5,2,5,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,13
Eryn Santamoor,,,,,,0,3,5,4,1,1,2,3,3,1,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,13
Erika Almirón,,,,,,,0,1,1,6,2,1,3,4,1,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,13
Allan Domb,,,,,,,,2,2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,13
Katherine Gilmore Richardson,,,,,,,,,0,2,1,4,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,13
Ethelind Baylor,,,,,,,,,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
Fernando Treviño,,,,,,,,,,,2,2,1,2,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,13
Derek S Green,,,,,,,,,,,,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,13
Asa Khalif,,,,,,,,,,,,,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13
Edwin Santana,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13
Fareed Abdullah,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,13
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
Willie Floyd Singletary,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,1,0,0,0,0,0,13
Beth Finn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,13
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,13
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,13
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,13
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,13
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,13
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,34,26,24,22,19,16,15,13,13,10,10,9,8,8,5,5,5,4,3,3,3,3,3,2,2,2,1,1,0,0,13
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,Helen Gym,Isaiah Thomas,Justin Diberardinis,Erika Almirón,Adrián Rivera-reyes,Derek S Green,Deja Lynn Alvarez,Katherine Gilmore Richardson,Ethelind Baylor,Eryn Santamoor,Beth Finn,Fernando Treviño,Willie Floyd Singletary,Allan Domb,Sandra Dungee Glenn,Latrice Y Bryant,Ogbonna Paul Hagins,Asa Khalif,Hena Veit,Devon Cade,Edwin Santana,Bobbie Curry,Mark Ross,Billy Thompson,Fareed Abdullah,Vinny Black,Wayne Allen,Joseph A Diorio,Wayne Edmund Dorsey,Sherrie Cohen,14
Helen Gym,5,43,34,33,21,23,16,17,23,14,6,7,7,11,2,2,8,4,4,3,1,0,0,2,1,2,2,2,1,0,14
Isaiah Thomas,,0,29,27,7,18,4,15,20,5,3,2,2,5,6,4,1,2,0,3,1,1,1,2,1,0,0,1,0,0,14
Justin Diberardinis,,,1,27,12,12,3,11,11,10,4,0,1,4,1,1,1,2,0,2,1,2,0,0,0,0,0,0,0,0,14
Erika Almirón,,,,0,9,5,7,6,15,3,8,2,0,1,4,1,0,2,2,0,1,0,1,0,1,0,0,0,0,0,14
Adrián Rivera-reyes,,,,,4,6,14,4,3,8,7,5,9,2,2,2,6,1,1,2,2,2,1,1,0,2,3,1,0,0,14
Derek S Green,,,,,,0,3,13,6,9,4,3,0,7,3,0,1,1,0,0,1,1,0,3,1,0,0,0,0,0,14
Deja Lynn Alvarez,,,,,,,2,3,4,6,5,6,9,0,4,2,6,3,2,2,3,0,0,0,0,0,0,0,0,0,14
Katherine Gilmore Richardson,,,,,,,,0,7,6,5,2,1,2,5,0,2,2,4,1,1,1,2,1,1,0,0,0,1,0,14
Ethelind Baylor,,,,,,,,,0,2,3,1,0,1,3,3,1,1,0,2,0,0,0,0,0,1,1,0,0,0,14
Eryn Santamoor,,,,,,,,,,0,3,5,2,7,0,3,2,1,2,3,1,2,1,0,0,1,0,0,0,0,14
Beth Finn,,,,,,,,,,,0,3,1,0,5,0,0,0,2,1,1,1,1,0,1,0,1,0,1,0,14
Fernando Treviño,,,,,,,,,,,,1,2,2,1,3,1,2,0,2,4,1,1,0,0,0,1,0,1,0,14
Willie Floyd Singletary,,,,,,,,,,,,,3,1,0,1,4,1,0,1,0,1,0,0,1,0,0,1,0,0,14
Allan Domb,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,2,1,1,0,0,0,2,0,0,14
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,3,0,1,2,0,0,0,2,1,1,0,0,0,1,0,14
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,1,1,1,2,3,0,1,2,1,0,1,0,14
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,14
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,14
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,1,0,0,0,0,14
Devon Cade,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,14
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,14
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,14
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,14
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,14
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,14
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,88,54,47,42,39,32,31,30,28,25,17,16,16,14,12,10,9,8,8,7,6,5,5,3,3,3,3,2,2,0,14
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Helen Gym,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Erika Almirón,Deja Lynn Alvarez,Allan Domb,Justin Diberardinis,Fernando Treviño,Beth Finn,Eryn Santamoor,Ethelind Baylor,Asa Khalif,Ogbonna Paul Hagins,Latrice Y Bryant,Sandra Dungee Glenn,Edwin Santana,Mark Ross,Willie Floyd Singletary,Billy Thompson,Hena Veit,Joseph A Diorio,Fareed Abdullah,Wayne Allen,Bobbie Curry,Vinny Black,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,15
Helen Gym,2,28,30,26,30,25,18,20,13,7,12,10,9,6,8,5,2,2,3,4,4,3,1,2,1,1,0,0,0,0,15
Isaiah Thomas,,0,23,12,24,16,5,19,12,7,2,4,4,3,1,4,6,1,4,1,0,1,2,1,1,1,0,0,0,0,15
Derek S Green,,,1,9,25,8,4,18,6,3,3,4,4,2,3,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,15
Adrián Rivera-reyes,,,,2,5,13,11,3,9,14,6,9,5,2,7,4,0,5,2,3,1,0,0,0,1,0,0,0,0,0,15
Katherine Gilmore Richardson,,,,,1,7,5,20,4,3,4,3,1,5,2,2,4,0,0,1,2,2,1,0,0,0,1,0,0,0,15
Erika Almirón,,,,,,0,12,0,13,6,5,3,6,6,3,2,3,2,1,0,0,2,0,1,0,0,0,0,0,0,15
Deja Lynn Alvarez,,,,,,,3,2,4,3,2,3,2,4,2,4,1,4,0,1,1,2,0,1,1,0,0,0,0,0,15
Allan Domb,,,,,,,,0,1,3,2,3,0,0,1,2,1,0,0,2,3,0,1,1,0,0,0,0,0,0,15
Justin Diberardinis,,,,,,,,,0,2,2,1,2,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15
Fernando Treviño,,,,,,,,,,0,3,4,0,2,1,1,0,4,0,2,1,0,3,0,1,1,1,0,0,0,15
Beth Finn,,,,,,,,,,,0,5,3,0,1,1,0,0,2,0,1,4,1,2,0,0,1,0,0,0,15
Eryn Santamoor,,,,,,,,,,,,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,15
Ethelind Baylor,,,,,,,,,,,,,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15
Asa Khalif,,,,,,,,,,,,,,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,15
Ogbonna Paul Hagins,,,,,,,,,,,,,,,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,0,2,1,2,0,1,1,0,0,0,0,0,0,15
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15
Edwin Santana,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,15
Mark Ross,,,,,,,,,,,,,,,,,,,0,3,0,1,1,1,1,0,0,0,0,0,15
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,15
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,15
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,15
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,15
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,15
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,15
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,74,47,43,41,41,35,29,28,21,20,16,14,12,11,11,10,8,7,7,7,5,5,4,3,2,1,1,0,0,0,15
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Helen Gym,Erika Almirón,Justin Diberardinis,Adrián Rivera-reyes,Isaiah Thomas,Deja Lynn Alvarez,Eryn Santamoor,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Ethelind Baylor,Beth Finn,Fernando Treviño,Asa Khalif,Sandra Dungee Glenn,Willie Floyd Singletary,Ogbonna Paul Hagins,Edwin Santana,Fareed Abdullah,Hena Veit,Vinny Black,Billy Thompson,Latrice Y Bryant,Joseph A Diorio,Wayne Edmund Dorsey,Mark Ross,Wayne Allen,Devon Cade,Bobbie Curry,Sherrie Cohen,16
Helen Gym,3,44,40,31,33,24,22,19,15,11,19,9,8,6,6,6,8,3,4,2,1,1,2,0,0,0,2,0,0,0,16
Erika Almirón,,4,28,19,26,11,12,13,10,3,17,6,6,7,5,1,2,0,1,0,2,0,2,1,0,0,1,0,0,0,16
Justin Diberardinis,,,1,15,28,5,18,8,12,11,15,2,2,4,5,0,4,4,1,1,0,1,1,0,0,0,0,0,0,0,16
Adrián Rivera-reyes,,,,4,12,19,9,4,4,7,4,7,9,2,1,7,6,2,1,2,1,1,1,2,1,0,0,0,0,0,16
Isaiah Thomas,,,,,0,3,7,6,6,8,17,3,3,3,0,0,2,3,2,1,1,0,1,0,0,0,0,0,0,0,16
Deja Lynn Alvarez,,,,,,4,7,4,4,3,2,3,6,4,2,5,6,2,1,3,1,1,1,1,1,1,1,0,0,0,16
Eryn Santamoor,,,,,,,0,15,14,10,1,7,3,1,3,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,16
Katherine Gilmore Richardson,,,,,,,,0,12,5,1,5,3,3,6,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,16
Derek S Green,,,,,,,,,0,11,1,2,2,3,2,0,1,0,1,0,1,2,2,1,1,0,0,0,0,0,16
Allan Domb,,,,,,,,,,3,1,4,2,0,2,1,1,0,1,1,1,2,0,1,2,1,0,0,0,0,16
Ethelind Baylor,,,,,,,,,,,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16
Beth Finn,,,,,,,,,,,,0,2,0,4,1,1,2,1,2,1,0,1,2,1,0,0,0,0,0,16
Fernando Treviño,,,,,,,,,,,,,0,2,1,0,0,2,1,0,1,0,1,2,0,0,0,0,0,0,16
Asa Khalif,,,,,,,,,,,,,,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,16
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,16
Willie Floyd Singletary,,,,,,,,,,,,,,,,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0,16
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,16
Edwin Santana,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,16
Fareed Abdullah,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,1,0,0,0,16
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,16
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,16
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,16
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,16
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,16
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,16
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,16
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,89,61,56,49,43,36,35,28,27,26,23,18,14,12,12,12,11,7,7,5,5,4,4,3,3,2,2,1,0,0,16
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Helen Gym,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Eryn Santamoor,Isaiah Thomas,Deja Lynn Alvarez,Ethelind Baylor,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Beth Finn,Asa Khalif,Ogbonna Paul Hagins,Fareed Abdullah,Willie Floyd Singletary,Sandra Dungee Glenn,Billy Thompson,Fernando Treviño,Latrice Y Bryant,Edwin Santana,Vinny Black,Hena Veit,Joseph A Diorio,Wayne Allen,Bobbie Curry,Devon Cade,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,17
Helen Gym,6,46,64,59,41,40,22,37,30,37,25,11,7,4,2,5,3,4,4,2,2,0,1,1,1,0,0,1,0,0,17
Adrián Rivera-reyes,,15,32,27,19,10,22,11,12,7,10,10,4,5,3,2,1,1,5,2,2,3,1,3,0,0,1,0,0,0,17
Erika Almirón,,,2,41,18,28,21,39,3,12,4,4,8,4,1,0,2,1,1,1,3,1,2,0,0,0,0,1,0,0,17
Justin Diberardinis,,,,2,25,30,8,31,14,9,10,2,0,0,2,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,17
Eryn Santamoor,,,,,1,12,8,4,21,22,17,7,5,1,2,2,2,0,2,0,1,2,0,0,0,0,0,0,0,0,17
Isaiah Thomas,,,,,,1,2,23,10,9,9,3,2,2,3,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,17
Deja Lynn Alvarez,,,,,,,7,9,4,4,4,5,6,5,1,4,2,0,4,1,3,2,0,0,2,2,1,0,1,0,17
Ethelind Baylor,,,,,,,,0,3,5,0,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17
Allan Domb,,,,,,,,,1,13,15,5,1,3,2,1,2,2,1,0,0,2,0,2,0,1,1,0,1,0,17
Katherine Gilmore Richardson,,,,,,,,,,0,14,6,4,3,1,0,3,3,1,4,0,0,1,0,0,0,0,1,0,0,17
Derek S Green,,,,,,,,,,,0,5,2,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,17
Beth Finn,,,,,,,,,,,,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,0,17
Asa Khalif,,,,,,,,,,,,,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,17
Fareed Abdullah,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17
Willie Floyd Singletary,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,17
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,2,1,0,0,0,0,17
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,0,1,0,0,17
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,0,0,17
Edwin Santana,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,17
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,17
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,17
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,17
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,17
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,17
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,128,87,81,74,57,52,46,43,42,41,31,18,12,10,9,9,7,6,6,6,5,4,3,3,3,2,2,2,1,0,17
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
,Helen Gym,Justin Diberardinis,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Eryn Santamoor,Deja Lynn Alvarez,Allan Domb,Ethelind Baylor,Katherine Gilmore Richardson,Derek S Green,Fernando Treviño,Beth Finn,Ogbonna Paul Hagins,Billy Thompson,Willie Floyd Singletary,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Hena Veit,Sandra Dungee Glenn,Joseph A Diorio,Devon Cade,Edwin Santana,Mark Ross,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,18
Helen Gym,6,78,68,41,50,35,24,18,29,24,23,16,10,7,3,4,5,4,5,5,3,1,1,0,0,1,1,1,0,0,18
Justin Diberardinis,,0,49,28,42,25,15,19,19,16,23,8,5,3,2,1,4,0,1,2,1,0,1,0,0,1,0,0,0,0,18
Erika Almirón,,,0,24,34,16,9,3,24,13,9,6,3,2,0,0,1,1,3,2,1,0,1,0,0,0,0,0,0,0,18
Adrián Rivera-reyes,,,,1,15,19,16,8,6,7,3,11,7,7,2,5,2,5,3,3,0,2,1,2,0,1,0,1,0,0,18
Isaiah Thomas,,,,,0,6,4,11,24,13,14,3,2,0,2,0,2,5,1,1,1,1,0,0,0,1,0,1,0,0,18
Eryn Santamoor,,,,,,1,11,12,5,12,12,9,5,1,1,0,1,0,2,1,4,1,1,1,0,0,0,0,0,0,18
Deja Lynn Alvarez,,,,,,,2,13,2,4,4,6,3,4,1,6,1,1,2,1,1,2,0,0,1,0,2,0,0,0,18
Allan Domb,,,,,,,,3,4,5,7,4,2,1,3,3,0,2,1,1,2,1,0,0,2,1,1,0,0,0,18
Ethelind Baylor,,,,,,,,,1,3,4,5,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,18
Katherine Gilmore Richardson,,,,,,,,,,2,14,6,2,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,18
Derek S Green,,,,,,,,,,,0,2,4,0,5,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,18
Fernando Treviño,,,,,,,,,,,,0,2,1,0,1,0,0,0,1,0,1,0,2,1,1,2,0,0,0,18
Beth Finn,,,,,,,,,,,,,1,0,2,0,0,2,1,2,1,0,0,0,0,0,0,1,1,0,18
Ogbonna Paul Hagins,,,,,,,,,,,,,,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18
Billy Thompson,,,,,,,,,,,,,,,0,1,1,2,0,0,1,0,0,0,0,1,0,1,1,0,18
Willie Floyd Singletary,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
Asa Khalif,,,,,,,,,,,,,,,,,0,2,2,1,0,1,0,0,0,0,0,0,0,0,18
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,18
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,18
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,18
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,18
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,18
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,18
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,18
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,18
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18
Total,129,93,75,60,60,48,37,36,35,35,34,25,15,9,8,8,7,7,7,6,4,3,2,2,2,2,2,2,1,0,18
