col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,16
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,16
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,16
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,16
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16
Total,85,77,68,59,56,49,46,45,42,40,40,39,37,36,34,33,33,31,28,28,28,25,25,23,65,49,24,17,16,2,16
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,17
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Mary Jo Daley,Nicole Allen White,Joe Foster,Heather A Steinmiller,Michelle W Singer,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,Sherrie Cohen,Waleed Shahid,William Leopold,Tonya Diane Bah,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,17
Cindy Bass,2,85,83,76,64,63,63,64,59,56,51,52,51,16,13,14,11,10,12,10,10,7,8,8,55,33,13,9,7,0,17
Malcolm Kenyatta,,0,79,74,65,64,61,62,58,56,52,52,51,15,13,13,11,9,11,10,10,7,7,7,48,23,11,6,5,0,17
Katherine J Gilmore,,,1,71,60,58,63,57,54,54,48,49,51,14,13,13,13,9,13,10,11,7,8,8,46,21,9,9,4,0,17
Jerry T Jordan,,,,0,56,53,54,55,53,50,47,46,47,12,11,11,9,8,9,8,7,6,6,5,44,19,8,6,3,0,17
Vincent Hughes,,,,,0,67,60,56,55,55,57,53,53,8,6,7,5,7,8,5,4,7,5,5,46,16,7,3,1,0,17
Blondell Reynolds Brown,,,,,,0,59,54,55,54,56,53,53,8,6,8,5,6,10,6,6,6,6,6,44,13,8,4,1,0,17
Ken Washington,,,,,,,0,53,52,54,52,50,53,7,7,10,8,6,11,7,8,4,4,6,41,14,6,5,2,0,17
Mark Aronchick,,,,,,,,0,59,51,49,50,48,7,6,7,4,4,5,4,5,2,3,2,39,16,6,5,1,0,17
Mary Jo Daley,,,,,,,,,0,49,51,49,48,6,4,4,3,4,5,3,4,1,2,1,44,14,4,4,1,0,17
Nicole Allen White,,,,,,,,,,0,50,48,51,7,6,9,6,6,9,6,6,6,5,5,40,10,5,4,1,0,17
Joe Foster,,,,,,,,,,,0,47,48,6,4,5,3,4,8,2,4,5,5,5,41,11,1,5,1,0,17
Heather A Steinmiller,,,,,,,,,,,,0,50,4,1,3,4,4,7,3,3,1,2,2,38,9,4,3,1,0,17
Michelle W Singer,,,,,,,,,,,,,0,2,2,5,4,3,7,3,3,2,2,3,37,9,3,3,1,0,17
Yasmeen Kaboud,,,,,,,,,,,,,,1,29,23,22,23,18,20,19,15,18,16,14,13,8,9,5,0,17
Lou Agre,,,,,,,,,,,,,,,1,22,22,19,16,20,19,17,17,17,9,10,6,7,3,0,17
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,22,21,21,23,21,17,18,19,11,6,7,7,0,0,17
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,20,18,21,20,17,17,18,11,5,6,6,0,0,17
Gwen Snyder,,,,,,,,,,,,,,,,,,0,20,20,18,18,17,17,11,5,5,6,0,0,17
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,18,18,17,17,19,14,3,3,5,1,0,17
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,21,16,17,17,8,4,7,4,0,0,17
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,15,16,18,8,5,6,4,0,0,17
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,17,18,9,4,3,4,1,0,17
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,17,9,2,3,7,0,0,17
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,2,4,0,0,17
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,17
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,17
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,17
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,17
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,123,97,94,83,74,71,69,68,68,61,60,56,54,51,37,32,29,28,27,24,24,22,22,21,95,64,24,23,14,0,17
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,18
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Ken Washington,Nicole Allen White,Blondell Reynolds Brown,Mary Jo Daley,Mark Aronchick,Heather A Steinmiller,Michelle W Singer,Lou Agre,Yasmeen Kaboud,Joe Foster,Sherrie Cohen,Ariana Flores Gordon,Tonya Diane Bah,Carol Rose Fleischman,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,Waleed Shahid,William Leopold,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,18
Cindy Bass,5,72,64,56,63,53,51,49,53,48,44,43,15,10,34,13,9,7,6,6,8,6,6,7,46,38,8,14,7,0,18
Malcolm Kenyatta,,2,61,54,63,54,51,50,52,47,46,42,12,8,35,8,6,7,4,3,7,3,5,6,42,16,5,9,6,0,18
Katherine J Gilmore,,,1,46,59,47,47,45,48,45,41,38,10,8,30,9,7,5,5,4,6,4,5,5,38,12,5,4,7,0,18
Vincent Hughes,,,,0,45,56,55,53,54,47,44,42,4,2,36,7,5,7,2,3,6,3,5,5,46,8,7,2,4,0,18
Jerry T Jordan,,,,,0,44,46,43,45,42,38,35,11,9,29,8,8,7,6,6,4,6,4,5,32,10,6,7,7,0,18
Ken Washington,,,,,,0,53,52,52,47,45,43,6,5,35,9,7,6,5,4,7,4,6,6,41,8,6,2,5,0,18
Nicole Allen White,,,,,,,0,52,50,48,43,44,6,5,35,10,7,8,4,6,9,5,7,7,39,8,5,2,5,0,18
Blondell Reynolds Brown,,,,,,,,0,48,43,44,43,6,6,33,10,7,7,6,6,9,4,7,6,37,9,7,1,3,0,18
Mary Jo Daley,,,,,,,,,0,51,43,41,6,3,31,8,6,6,4,3,5,2,4,4,39,8,5,2,5,0,18
Mark Aronchick,,,,,,,,,,0,41,39,7,5,33,9,8,7,6,4,5,4,6,5,34,5,6,2,5,0,18
Heather A Steinmiller,,,,,,,,,,,0,39,3,2,30,6,3,2,2,1,4,1,2,3,30,7,5,1,4,0,18
Michelle W Singer,,,,,,,,,,,,0,6,5,31,9,5,6,4,5,7,4,4,5,31,9,4,1,1,0,18
Lou Agre,,,,,,,,,,,,,0,30,3,22,23,21,22,21,17,21,18,18,15,14,3,3,2,1,18
Yasmeen Kaboud,,,,,,,,,,,,,,0,3,23,23,21,24,22,17,22,17,18,11,14,7,2,3,0,18
Joe Foster,,,,,,,,,,,,,,,0,5,3,4,2,2,4,3,3,5,26,4,3,1,1,0,18
Sherrie Cohen,,,,,,,,,,,,,,,,0,22,20,21,21,21,22,17,20,11,13,2,1,2,0,18
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,20,23,23,18,20,17,18,9,10,5,2,2,0,18
Tonya Diane Bah,,,,,,,,,,,,,,,,,,0,19,20,16,18,20,16,10,9,5,0,2,0,18
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,20,16,20,17,17,7,9,5,1,2,0,18
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,17,19,16,17,9,9,4,0,2,0,18
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,16,17,18,8,9,4,1,2,0,18
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,14,17,10,8,2,1,2,0,18
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,16,9,5,6,0,2,0,18
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,2,1,2,0,18
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,18
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,18
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,18
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18
Total,124,87,73,70,69,63,62,61,61,55,49,48,40,39,37,30,29,27,25,25,25,23,23,23,89,58,19,16,10,1,18
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,20
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mary Jo Daley,Nicole Allen White,Mark Aronchick,Michelle W Singer,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Sherrie Cohen,Carol Rose Fleischman,William Leopold,Tonya Diane Bah,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,Vanessa L Brown,Wanda Logan,Darryl Thomas,Movita Johnson Harrell,Ray Bailey,Ted Smith,20
Cindy Bass,3,79,78,74,63,67,66,69,66,63,63,60,60,19,16,11,11,10,9,8,7,7,5,5,48,22,10,15,9,0,20
Malcolm Kenyatta,,1,75,73,60,63,61,61,61,59,59,57,56,15,13,10,11,10,8,8,7,6,6,5,43,15,12,12,8,0,20
Katherine J Gilmore,,,0,72,56,60,61,63,62,58,59,58,57,13,10,7,7,5,5,5,4,5,3,3,37,15,10,10,7,0,20
Jerry T Jordan,,,,0,55,57,61,59,57,58,56,55,54,15,14,12,10,9,9,9,8,7,8,6,36,11,10,9,6,1,20
Vincent Hughes,,,,,0,70,61,60,64,58,60,57,59,10,5,6,7,7,4,7,5,3,6,4,41,6,12,14,5,1,20
Blondell Reynolds Brown,,,,,,0,64,64,67,61,63,61,62,9,2,4,5,4,2,4,3,2,3,3,37,7,10,12,5,0,20
Ken Washington,,,,,,,0,67,69,62,64,62,63,12,7,8,8,7,7,6,6,7,5,6,38,7,9,10,7,1,20
Mary Jo Daley,,,,,,,,0,67,66,63,62,63,10,4,5,5,4,5,4,2,5,4,2,40,6,10,11,5,0,20
Nicole Allen White,,,,,,,,,0,63,66,65,64,11,6,6,6,6,5,7,7,5,5,6,37,8,9,12,6,0,20
Mark Aronchick,,,,,,,,,,0,62,60,60,10,6,6,8,6,6,6,4,5,6,3,37,8,10,8,3,0,20
Michelle W Singer,,,,,,,,,,,0,62,62,7,2,3,6,3,2,3,3,1,3,3,35,7,9,11,3,0,20
Joe Foster,,,,,,,,,,,,0,60,7,3,2,4,3,3,5,3,4,4,4,33,6,10,11,4,0,20
Heather A Steinmiller,,,,,,,,,,,,,0,6,1,1,4,0,0,2,1,1,3,1,35,5,9,9,4,0,20
Yasmeen Kaboud,,,,,,,,,,,,,,0,24,24,18,20,20,17,19,18,15,17,13,12,7,5,2,2,20
Lou Agre,,,,,,,,,,,,,,,1,18,15,19,17,16,16,16,12,12,7,10,4,3,2,2,20
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,18,20,20,17,19,17,14,16,11,6,4,4,2,2,20
Gwen Snyder,,,,,,,,,,,,,,,,,1,18,16,14,15,15,13,13,8,5,5,2,1,2,20
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,19,18,17,18,14,15,7,5,3,5,1,2,20
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,16,16,17,13,14,8,5,3,2,1,2,20
William Leopold,,,,,,,,,,,,,,,,,,,,0,17,15,15,15,7,3,3,3,3,2,20
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,14,14,16,6,4,4,3,1,2,20
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,12,13,7,3,3,3,1,2,20
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,14,7,3,3,3,0,2,20
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,4,3,1,2,20
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,20
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,20
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,20
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,20
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,118,102,89,83,83,75,75,75,75,69,68,67,65,41,30,29,24,23,21,21,20,19,18,18,90,40,25,25,17,2,20
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,21
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Yasmeen Kaboud,Mark Aronchick,Joe Foster,Lou Agre,Ariana Flores Gordon,Heather A Steinmiller,Hamdi Soysal,Margaret Lenzi,Carol Rose Fleischman,Sherrie Cohen,William Leopold,Gwen Snyder,Tonya Diane Bah,Waleed Shahid,Wanda Logan,Vanessa L Brown,Darryl Thomas,Movita Johnson Harrell,Ray Bailey,Ted Smith,21
Cindy Bass,0,54,54,47,49,43,47,39,40,41,13,38,35,13,9,29,8,9,7,7,9,5,8,4,29,25,7,7,4,1,21
Katherine J Gilmore,,0,53,45,43,39,43,39,38,40,12,36,32,10,8,28,5,9,5,6,8,3,6,6,19,24,5,6,4,1,21
Malcolm Kenyatta,,,0,44,43,40,44,39,37,39,13,36,34,11,10,28,7,11,7,6,9,6,7,7,20,22,7,6,4,1,21
Jerry T Jordan,,,,1,37,34,37,32,33,34,10,34,29,9,7,25,6,7,5,5,7,4,7,4,15,21,6,6,2,1,21
Ken Washington,,,,,0,42,43,38,40,40,10,36,33,10,8,28,7,9,6,7,8,6,6,6,16,18,6,6,4,1,21
Vincent Hughes,,,,,,0,36,35,35,36,10,35,34,10,9,25,7,11,8,6,8,6,8,6,13,20,8,5,3,1,21
Mary Jo Daley,,,,,,,0,36,37,40,7,35,30,5,5,28,5,6,2,2,4,3,6,4,14,18,5,6,4,1,21
Blondell Reynolds Brown,,,,,,,,0,35,35,8,31,31,5,6,25,5,9,4,4,4,5,5,3,16,16,6,4,2,1,21
Michelle W Singer,,,,,,,,,0,36,8,35,31,7,6,27,4,8,4,4,4,5,5,3,12,17,5,5,4,1,21
Nicole Allen White,,,,,,,,,,0,8,33,32,6,6,28,5,7,3,3,5,3,5,5,12,14,6,5,5,1,21
Yasmeen Kaboud,,,,,,,,,,,0,9,7,29,22,4,24,21,23,21,20,18,18,16,16,8,5,4,6,0,21
Mark Aronchick,,,,,,,,,,,,0,30,8,7,28,5,8,5,5,5,4,7,4,11,17,5,5,3,0,21
Joe Foster,,,,,,,,,,,,,0,7,7,25,5,6,4,4,6,3,5,4,10,14,6,5,3,0,21
Lou Agre,,,,,,,,,,,,,,0,25,1,24,20,22,24,21,19,19,17,13,9,3,1,6,0,21
Ariana Flores Gordon,,,,,,,,,,,,,,,0,1,21,19,21,20,22,17,17,16,9,7,4,3,4,0,21
Heather A Steinmiller,,,,,,,,,,,,,,,,0,1,3,0,1,2,0,1,2,8,11,4,4,2,0,21
Hamdi Soysal,,,,,,,,,,,,,,,,,0,20,23,22,21,20,21,15,9,8,3,1,3,0,21
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,20,19,20,20,17,14,9,9,2,1,3,0,21
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,20,20,17,18,12,8,8,4,1,2,0,21
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,21,18,17,14,9,9,1,1,3,0,21
William Leopold,,,,,,,,,,,,,,,,,,,,,0,18,17,16,8,8,2,2,4,0,21
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,19,14,7,8,2,1,3,0,21
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,12,4,10,3,1,3,0,21
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,1,4,0,21
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,21
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,21
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,21
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,21
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,76,61,61,53,52,51,49,45,44,43,43,41,38,35,30,29,27,27,26,26,26,24,24,19,48,47,18,12,9,1,21
