col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Dewayne Drummond,,,1,32,23,25,21,18,17,14,15,11,13,8,5,39
Ken Washington,,,,0,21,21,15,14,13,9,10,14,10,8,6,39
Kevin Bundy,,,,,0,20,7,7,9,11,9,12,9,2,7,39
Liam G Boyle,,,,,,0,9,7,7,10,9,8,8,3,8,39
Linda Norris,,,,,,,0,20,16,10,11,7,7,12,9,39
Lisa Rhodes,,,,,,,,0,16,9,11,8,6,10,10,39
Monica Maria Djerassi,,,,,,,,,0,14,13,9,6,10,11,39
Rebecca Poyourow,,,,,,,,,,0,12,5,9,6,12,39
Joe Khan,,,,,,,,,,,0,9,4,4,13,39
John Brady,,,,,,,,,,,,0,4,4,14,39
Nat Lownes,,,,,,,,,,,,,0,3,15,39
Jacque Whaumbush,,,,,,,,,,,,,,0,16,39
Total,99,79,47,41,32,29,28,28,27,24,23,21,16,14,17,39
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,40
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Kevin Bundy,John Brady,Nat Lownes,Rebecca Poyourow,Joe Khan,Jacque Whaumbush,2,40
Bob Casey Jr,8,52,40,37,31,27,28,28,22,11,6,6,5,4,3,40
Kathryn S Huggins,,1,34,31,27,24,25,23,18,10,5,6,3,2,4,40
Ken Washington,,,1,32,27,23,23,23,18,7,4,5,3,1,5,40
Dewayne Drummond,,,,0,26,19,19,20,14,7,5,4,5,3,6,40
Liam G Boyle,,,,,0,16,18,18,12,3,3,3,2,1,7,40
Linda Norris,,,,,,0,24,23,6,9,1,2,2,2,8,40
Lisa Rhodes,,,,,,,0,21,8,7,1,1,2,0,9,40
Monica Maria Djerassi,,,,,,,,0,6,5,2,3,2,3,10,40
Kevin Bundy,,,,,,,,,0,5,3,5,2,0,11,40
John Brady,,,,,,,,,,0,1,1,1,2,12,40
Nat Lownes,,,,,,,,,,,0,3,2,0,13,40
Rebecca Poyourow,,,,,,,,,,,,0,1,1,14,40
Joe Khan,,,,,,,,,,,,,0,1,15,40
Jacque Whaumbush,,,,,,,,,,,,,,0,16,40
Total,77,53,42,38,31,28,28,28,22,12,6,6,5,4,17,40
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,41
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Lisa Rhodes,Liam G Boyle,John Brady,Rebecca Poyourow,Monica Maria Djerassi,Linda Norris,Nat Lownes,Joe Khan,Jacque Whaumbush,2,41
Bob Casey Jr,12,117,94,84,65,59,57,46,46,45,41,27,26,24,3,41
Kathryn S Huggins,,2,79,77,56,50,50,41,42,41,35,26,22,22,4,41
Dewayne Drummond,,,0,63,44,37,41,26,33,32,29,20,13,16,5,41
Ken Washington,,,,1,45,34,51,31,33,34,26,20,17,15,6,41
Kevin Bundy,,,,,0,21,34,25,23,17,17,24,15,8,7,41
Lisa Rhodes,,,,,,1,15,23,20,24,29,10,14,15,8,41
Liam G Boyle,,,,,,,1,16,21,19,11,16,10,7,9,41
John Brady,,,,,,,,0,16,15,15,12,10,9,10,41
Rebecca Poyourow,,,,,,,,,0,28,14,11,11,11,11,41
Monica Maria Djerassi,,,,,,,,,,0,21,6,9,14,12,41
Linda Norris,,,,,,,,,,,0,9,6,8,13,41
Nat Lownes,,,,,,,,,,,,0,6,5,14,41
Joe Khan,,,,,,,,,,,,,0,5,15,41
Jacque Whaumbush,,,,,,,,,,,,,,0,16,41
Total,165,120,94,86,66,61,58,47,46,45,42,28,26,24,17,41
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,42
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Kevin Bundy,Lisa Rhodes,Monica Maria Djerassi,Linda Norris,John Brady,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,2,42
Bob Casey Jr,5,71,57,55,50,32,24,23,17,14,7,7,3,1,3,42
Kathryn S Huggins,,2,49,48,46,27,23,23,17,10,5,6,2,1,4,42
Dewayne Drummond,,,0,48,46,28,20,22,15,9,7,6,3,1,5,42
Ken Washington,,,,1,44,29,19,22,15,11,6,6,1,0,6,42
Liam G Boyle,,,,,0,25,17,19,13,8,7,5,1,0,7,42
Kevin Bundy,,,,,,0,6,7,1,9,6,4,2,1,8,42
Lisa Rhodes,,,,,,,0,17,16,5,1,3,3,1,9,42
Monica Maria Djerassi,,,,,,,,0,14,4,0,2,2,1,10,42
Linda Norris,,,,,,,,,0,2,0,2,0,0,11,42
John Brady,,,,,,,,,,0,2,2,1,0,12,42
Nat Lownes,,,,,,,,,,,0,5,1,0,13,42
Rebecca Poyourow,,,,,,,,,,,,0,1,0,14,42
Jacque Whaumbush,,,,,,,,,,,,,0,1,15,42
Joe Khan,,,,,,,,,,,,,,0,16,42
Total,95,74,57,56,50,32,25,23,17,14,7,7,3,1,17,42
